sim_time,mean_speed
0.0,
5.0,2.7644428076222547
10.0,5.960849224310369
15.0,8.86465330105275
20.0,12.708575191721325
25.0,12.91858268809244
30.0,13.193358348130436
35.0,0.0231764466799576
40.0,
45.0,5.218551285574227
50.0,8.361898246323705
55.0,11.314682712415252
60.0,13.247245716030896
65.0,13.134471717111024
70.0,2.8609379378703914
75.0,
80.0,
85.0,8.263680278404514
90.0,11.460086695092633
95.0,12.907604287292065
100.0,13.28142211437896
105.0,5.247910424512952
110.0,5.960849224310369
115.0,7.326708730012204
120.0,10.32729434056331
125.0,12.057375994391112
130.0,12.568805495831086
135.0,12.53248873166265
140.0,12.505373523333013
145.0,12.648692432786241
150.0,12.585334266531186
155.0,12.671584147768932
160.0,12.560734345433207
165.0,12.008687097097368
170.0,11.986689149665269
175.0,12.076856702270538
180.0,12.026386942511976
185.0,0.1552171085647729
190.0,0.0
195.0,
200.0,2.7018996186554434
205.0,6.207933862879873
210.0,9.287835249995158
215.0,10.755410106937678
220.0,12.629397314257712
225.0,12.509211211913989
230.0,12.450210786966398
235.0,5.965666514134385
240.0,6.023565665531248
245.0,11.826147476008714
250.0,8.673388409839287
255.0,10.239783768534007
260.0,11.861363283257278
265.0,12.525966334093154
270.0,12.60267587809989
275.0,11.87350172342974
280.0,11.464246134851726
285.0,13.173140169755518
290.0,12.956219287292065
295.0,13.33003711437896
300.0,0.7692701355554163
305.0,3.936242009140552
310.0,7.182744585815818
315.0,10.40458870586008
320.0,13.113750476008716
325.0,13.295118051944732
330.0,5.348268830689704
335.0,
340.0,5.098802781137024
345.0,8.604837025361453
350.0,11.806592127433367
355.0,13.260936895749031
360.0,13.044991725674333
365.0,
370.0,10.458610906756462
375.0,13.34948311437896
380.0,12.98664368809244
385.0,13.209526809016676
390.0,4.361684042584853
395.0,0.0
400.0,0.36007603229954843
405.0,3.785156710073353
410.0,5.920170607650653
415.0,9.055955466534943
420.0,12.150048540486027
425.0,14.233396906459392
430.0,13.096335813673646
435.0,8.169217960467234
440.0,12.247384355196896
445.0,10.431308076043821
450.0,12.09513646105977
455.0,9.562349612502269
460.0,12.056948026487904
465.0,13.435009001180832
470.0,15.361915070400448
475.0,15.478994817309887
480.0,15.658190587744922
485.0,15.59811352922103
490.0,15.5901318791554
495.0,15.604569685854823
500.0,8.342790778365389
505.0,10.03565901025425
510.0,11.639416942337931
515.0,9.405011609795457
520.0,12.426195476008717
525.0,8.990831434998793
530.0,8.50144604835113
535.0,11.328472722626403
540.0,13.896416081154852
545.0,14.0423596380814
550.0,12.594308339050174
555.0,7.218742738031147
560.0,
565.0,5.464480639590478
570.0,8.617837745572036
575.0,11.956929946752794
580.0,12.597850922392816
585.0,12.630751277124643
590.0,
595.0,12.580215569948912
600.0,7.285012155068174
605.0,8.835554974009352
610.0,10.1715681040148
615.0,7.519391433810581
620.0,12.33066264020759
625.0,8.357279916696186
630.0,4.452156591049117
635.0,6.702454714679885
640.0,8.539068872316001
645.0,12.358227892862768
650.0,7.827512951815098
655.0,11.13040932469589
660.0,12.142341830325456
665.0,12.303225872968468
670.0,12.143191753537536
675.0,12.29443588939044
680.0,12.189017334045053
685.0,12.240978726768075
690.0,12.197943825763792
695.0,12.186229516381626
700.0,4.5559633388955
705.0,7.730391878339263
710.0,10.379949431133062
715.0,11.796130616462397
720.0,12.13052797897391
725.0,12.238058709658503
730.0,5.480486125110201
735.0,6.082344875246177
740.0,6.009410007076875
745.0,6.156639406795219
750.0,8.392670163956826
755.0,6.696462520592273
760.0,9.909123146080017
765.0,11.5857585465187
770.0,12.152968792222888
775.0,12.235257024435775
780.0,9.960889552910544
785.0,0.0
790.0,0.0
795.0,0.0
800.0,2.2424118293449284
805.0,4.79209201601334
810.0,7.77104289745912
815.0,10.71804226362147
820.0,12.64685132383697
825.0,12.692798545922637
830.0,12.324947577554552
835.0,10.095316334046128
840.0,12.426129441825259
845.0,12.550651546999365
850.0,12.651063471486346
855.0,12.62162166974835
860.0,10.461172972270802
865.0,12.03234369482431
870.0,12.67629137445569
875.0,12.550249089546055
880.0,10.832879893261612
885.0,12.533918187766794
890.0,13.001690658833116
895.0,6.369971975497544
900.0,7.8422019196205
905.0,5.262377906870096
910.0,8.854921915519455
915.0,11.848754753868501
920.0,13.321156361652182
925.0,13.82264904168111
930.0,0.2471150159499453
935.0,
940.0,5.514008215649107
945.0,8.747532513385691
950.0,11.603390691729318
955.0,14.712137872373749
960.0,14.700662791499706
965.0,0.4569136425293847
970.0,
975.0,4.944619574135314
980.0,7.975967655254672
985.0,10.86115143459119
990.0,13.5265459906479
995.0,7.709680319136858
1000.0,4.061174881458283
1005.0,10.808662853182211
1010.0,12.233944480239334
1015.0,13.91584218007225
1020.0,9.969071167966526
1025.0,6.694633082991987
1030.0,0.0
1035.0,0.0
1040.0,0.0
1045.0,0.0
1050.0,0.0
1055.0,0.0
1060.0,0.0
1065.0,0.0
1070.0,0.0
1075.0,0.0
1080.0,0.0
1085.0,
1090.0,5.031114450003951
1095.0,4.67208409179002
1100.0,7.450069746654481
1105.0,10.698099338123576
1110.0,12.708097708576279
1115.0,12.98391777127982
1120.0,16.00154634900392
1125.0,16.79347543887365
1130.0,16.835933169755517
1135.0,16.619012287292062
1140.0,15.822469114378958
1145.0,12.306972711865724
1150.0,14.856342088484144
1155.0,16.649249780024768
1160.0,16.80802268053907
1165.0,
1170.0,
1175.0,
1180.0,
1185.0,
1190.0,
1195.0,1.0187894391827288
1200.0,3.569941688608379
1205.0,6.230966870021075
1210.0,9.262527797929945
1215.0,12.233931149665269
1220.0,12.324098702270538
1225.0,12.273628942511976
1230.0,8.45569450416416
1235.0,12.092172569584106
1240.0,12.033064084809274
1245.0,12.295155212126671
1250.0,12.244426087040454
1255.0,12.294430561672897
1260.0,12.303360428970308
1265.0,12.12074372342974
1270.0,12.3251386939846
1275.0,12.02885444772616
1280.0,
1285.0,10.361936751835051
1290.0,12.221058348130434
1295.0,7.007557955631986
1300.0,8.625442443709819
1305.0,8.140633319690822
1310.0,10.636483573447917
1315.0,13.10560681480211
1320.0,12.923407088175832
1325.0,12.968520812087178
1330.0,12.921902950995086
1335.0,13.072983241688878
1340.0,13.214562767513511
1345.0,13.218336597878904
1350.0,13.045071540914892
1355.0,12.935083555199622
1360.0,13.179775895972222
1365.0,13.026634617571204
1370.0,
1375.0,
1380.0,
1385.0,
1390.0,
1395.0,2.018505114316941
1400.0,5.253460458759219
1405.0,7.939208802860229
1410.0,10.504775151703509
1415.0,12.983152481727304
1420.0,16.13508284194395
1425.0,8.060629909010023
1430.0,10.793289682724868
1435.0,13.967456212164262
1440.0,16.58783564182154
1445.0,12.701960218456623
1450.0,12.785084537610206
1455.0,16.061874755851722
1460.0,16.2749827044659
1465.0,15.24267898919785
1470.0,11.939669065091552
1475.0,15.02857835330794
1480.0,16.382140894384744
1485.0,16.5447317160309
1490.0,0.0
1495.0,3.109510647039861
1500.0,6.0722057011909785
1505.0,9.393922516051685
1510.0,11.71958591061452
1515.0,11.52341923358658
1520.0,11.638021324191184
1525.0,
1530.0,11.62607966129476
1535.0,11.722256438981685
1540.0,11.6318212618939
1545.0,11.443717588473053
1550.0,
1555.0,6.811376660426169
1560.0,9.547344228734286
1565.0,11.669651130761892
1570.0,11.624144729774386
1575.0,11.74331839092815
1580.0,
1585.0,11.71997320296982
1590.0,5.800079320924328
1595.0,7.671609937580273
1600.0,9.106233410391926
1605.0,9.176393086848035
1610.0,9.177371526100874
1615.0,10.836108098562079
1620.0,11.750688538091886
1625.0,9.66653143305248
1630.0,11.111839260048331
1635.0,12.027070454047443
1640.0,9.595434337026642
1645.0,11.120186142447608
1650.0,11.759026508115172
1655.0,11.832130091028915
1660.0,11.785557247602076
1665.0,11.986233168100387
1670.0,11.97937441571188
1675.0,
1680.0,9.40758135912034
1685.0,11.807148252991407
1690.0,6.111185985433594
1695.0,7.5608772299277645
1700.0,9.270163760988698
1705.0,8.748621101430745
1710.0,12.061373916720171
1715.0,13.422963988107057
1720.0,13.443915852137268
1725.0,13.469758790104079
1730.0,14.837116074699312
1735.0,14.845674569948912
1740.0,14.442645996248574
1745.0,10.698169051295372
1750.0,13.884142179040465
1755.0,14.726212152510286
1760.0,14.7319617856735
1765.0,
1770.0,12.155971093753582
1775.0,14.849178018558176
1780.0,14.909339473626911
1785.0,14.09962119869724
1790.0,5.9390706238794335
1795.0,8.909122090692746
1800.0,10.99417898489505
1805.0,12.335673395473215
1810.0,12.98614178765566
1815.0,12.84946034692666
1820.0,
