sim_time,mean_speed
0.0,
5.0,2.1969582461752
10.0,5.179266381636262
15.0,8.112775711994619
20.0,11.442147046979525
25.0,12.82358334351212
30.0,12.483476248270572
35.0,5.903138575163186
40.0,8.81839876996398
45.0,11.794591959119296
50.0,12.828874231016936
55.0,12.483476248270572
60.0,
65.0,12.62742218810946
70.0,12.729570965821596
75.0,12.64787814885259
80.0,12.742739601599723
85.0,
90.0,7.839174494445771
95.0,10.821482629906836
100.0,12.491565237081351
105.0,7.452964520165101
110.0,8.773613989568165
115.0,8.690758183412253
120.0,9.823878183128166
125.0,12.678018780244368
130.0,10.943079070839849
135.0,6.372827672992427
140.0,7.73250911271811
145.0,
150.0,8.500655678654468
155.0,11.377969865588854
160.0,14.136899322545542
165.0,14.412669701377302
170.0,11.38375654516276
175.0,13.664554729972258
180.0,14.472765965821594
185.0,14.391073148852588
190.0,14.485934601599723
195.0,10.15893920993209
200.0,6.474125111372026
205.0,8.609128981859609
210.0,10.118320936600863
215.0,8.095147539724962
220.0,12.086470883246518
225.0,9.543075701020863
230.0,11.011953170722554
235.0,5.474443225974383
240.0,13.647415713993638
245.0,9.535501214536366
250.0,6.792637679810373
255.0,5.255522004534638
260.0,13.83973817139361
265.0,9.684123241081208
270.0,7.861184333451092
275.0,11.004882583096208
280.0,13.94379395496059
285.0,14.355082992559792
290.0,14.341478601599723
295.0,
300.0,0.6683685751631856
305.0,3.4576795879751443
310.0,6.506013683415949
315.0,9.392645960487428
320.0,12.745491390675314
325.0,14.228565166329236
330.0,
335.0,14.170601188109458
340.0,14.272749965821594
345.0,14.191057148852588
350.0,14.285918601599723
355.0,9.848265794290365
360.0,12.600440077481927
365.0,14.150006704588622
370.0,14.358329697136968
375.0,6.449303940039775
380.0,0.0
385.0,
390.0,4.785077353101222
395.0,7.700337547902016
400.0,5.678216328052805
405.0,8.579000340681526
410.0,10.403008081390158
415.0,9.637391592189672
420.0,11.758273380435146
425.0,14.032602889842707
430.0,10.841170463333519
435.0,14.358329697136968
440.0,5.051767654901779
445.0,8.608760171940958
450.0,11.905473424492817
455.0,14.054215635654153
460.0,14.132462525290071
465.0,0.1565898719631495
470.0,
475.0,5.055599976601171
480.0,8.382412971267568
485.0,11.703500771233909
490.0,14.151942443304332
495.0,14.030114200540456
500.0,0.7234366185950951
505.0,3.8249427660368394
510.0,5.59184106813435
515.0,8.623587941766424
520.0,11.585782486355576
525.0,14.030023917681056
530.0,9.680703315003008
535.0,0.0109294299534806
540.0,14.366036634535163
545.0,14.09350683597532
550.0,10.242792369961244
555.0,11.700138274091733
560.0,10.242006938411205
565.0,12.855981150382132
570.0,13.938110593820095
575.0,14.194773842223556
580.0,11.445644974981828
585.0,12.503182113205982
590.0,14.63331405886969
595.0,14.7253811293613
600.0,8.325617781018645
605.0,9.777926204090743
610.0,11.255133330791994
615.0,12.614533397618487
620.0,6.718068629739284
625.0,5.872615659968425
630.0,5.134664215239456
635.0,0.000579182848807
640.0,7.351804908644406
645.0,7.682506283372641
650.0,10.614318824093791
655.0,12.719162512913154
660.0,9.013923445623103
665.0,5.900926415011365
670.0,5.89492577297224
675.0,11.633750524401338
680.0,11.957467615354478
685.0,11.925358576357036
690.0,11.661075185268787
695.0,11.972651153087288
700.0,1.28057268248758
705.0,5.330174025148152
710.0,6.534121635602787
715.0,9.37738145743497
720.0,11.901207205111909
725.0,12.51684833330533
730.0,5.899745110423285
735.0,5.89765216898006
740.0,0.00334762882998565
745.0,0.0
750.0,4.897846883162856
755.0,6.178879483835772
760.0,8.869144647009671
765.0,11.905960436136276
770.0,12.626409384407683
775.0,9.180667550902957
780.0,11.92105074695465
785.0,6.223878102360482
790.0,9.135599137267288
795.0,11.065998592712742
800.0,9.059646682804217
805.0,10.228918598582736
810.0,9.919629886391846
815.0,10.872132560777668
820.0,13.301598185177493
825.0,13.430992789666327
830.0,11.163488648066028
835.0,11.819884741136644
840.0,11.80884891829227
845.0,13.537073627829152
850.0,13.506089137966901
855.0,13.365427474823939
860.0,13.473969718233436
865.0,13.666287504114896
870.0,13.73778249963814
875.0,
880.0,11.18904675498402
885.0,13.541703948208903
890.0,13.783410435055137
895.0,6.906339849334553
900.0,7.774221699787825
905.0,9.711190586805685
910.0,11.178651852196424
915.0,12.592181494588377
920.0,14.247715307481933
925.0,15.508984981548936
930.0,15.576970503737185
935.0,15.336921949104369
940.0,15.228567003251015
945.0,11.131954849143868
950.0,12.032944916063265
955.0,15.304631747273078
960.0,15.586854390964806
965.0,15.500618092787416
970.0,15.418349920843692
975.0,15.329951386970432
980.0,15.416100440711675
985.0,15.569343082678468
990.0,7.039197319940328
995.0,5.122934340829327
1000.0,8.1134668897412
1005.0,11.155414162487093
1010.0,12.577105082421081
1015.0,12.73971967026592
1020.0,14.922204909186304
1025.0,8.478194337235369
1030.0,0.0040483568754612
1035.0,
1040.0,
1045.0,
1050.0,
1055.0,
1060.0,
1065.0,
1070.0,
1075.0,
1080.0,
1085.0,
1090.0,
1095.0,1.0802356960251929
1100.0,4.340480986051261
1105.0,7.30926625067368
1110.0,10.14667118806392
1115.0,13.01907323095948
1120.0,14.769411342730404
1125.0,
1130.0,14.179801124836578
1135.0,13.0627752326836
1140.0,12.620263522701512
1145.0,12.45553771058783
1150.0,
1155.0,12.047566541912715
1160.0,15.010390740120442
1165.0,14.919368478422644
1170.0,14.876324506150215
1175.0,
1180.0,
1185.0,
1190.0,
1195.0,1.3479798601008952
1200.0,4.4155722909607
1205.0,7.555802119150758
1210.0,10.690271178539843
1215.0,12.28948924793643
1220.0,12.385022507428795
1225.0,5.902387034269593
1230.0,
1235.0,
1240.0,7.618159535452485
1245.0,10.332437798771773
1250.0,12.409425423115168
1255.0,12.35883093812284
1260.0,12.492223124865117
1265.0,12.346450355562986
1270.0,12.31601879522917
