sim_time,sys_total_wait_time
1145.0,10225.0
1150.0,10276.0
1155.0,10520.0
1160.0,11173.0
1165.0,11915.0
1170.0,11913.0
1175.0,12001.0
1180.0,12345.0
1185.0,12573.0
1190.0,12976.0
1195.0,13716.0
1200.0,14365.0
1205.0,14323.0
1210.0,15010.0
1215.0,15452.0
1220.0,16289.0
1225.0,15789.0
1230.0,15049.0
1235.0,14708.0
1240.0,14932.0
1245.0,15547.0
1250.0,15386.0
1255.0,15752.0
1260.0,15917.0
1265.0,16357.0
1270.0,16150.0
1275.0,16758.0
1280.0,17604.0
1285.0,17571.0
1290.0,18045.0
1295.0,18285.0
1300.0,17372.0
1305.0,16864.0
1310.0,17289.0
1315.0,17619.0
1320.0,17350.0
1325.0,17626.0
1330.0,18416.0
1335.0,19048.0
1340.0,19366.0
1345.0,19992.0
1350.0,20853.0
1355.0,21752.0
1360.0,22284.0
1365.0,23082.0
1370.0,23016.0
1375.0,23820.0
1380.0,20557.0
1385.0,17942.0
1390.0,17719.0
1395.0,17290.0
1400.0,17522.0
1405.0,17547.0
1410.0,18107.0
1415.0,18122.0
1420.0,17589.0
1425.0,17552.0
1430.0,17599.0
1435.0,17740.0
1440.0,18522.0
1445.0,17972.0
1450.0,18677.0
1455.0,19426.0
1460.0,19636.0
1465.0,14156.0
1470.0,7722.0
1475.0,6556.0
1480.0,6063.0
1485.0,6590.0
1490.0,6926.0
1495.0,7547.0
1500.0,7787.0
1505.0,8035.0
1510.0,8334.0
1515.0,8870.0
1520.0,9574.0
1525.0,9423.0
1530.0,9030.0
1535.0,9019.0
1540.0,9335.0
1545.0,8834.0
1550.0,8437.0
1555.0,9010.0
1560.0,9307.0
1565.0,9880.0
1570.0,9688.0
1575.0,9863.0
1580.0,9671.0
1585.0,10131.0
1590.0,10418.0
1595.0,10378.0
1600.0,10621.0
1605.0,10573.0
1610.0,9878.0
1615.0,9756.0
1620.0,9767.0
1625.0,9723.0
1630.0,9984.0
1635.0,9683.0
1640.0,10035.0
1645.0,9583.0
1650.0,10234.0
1655.0,9664.0
1660.0,10332.0
1665.0,10879.0
1670.0,11233.0
1675.0,11838.0
1680.0,11744.0
1685.0,12031.0
1690.0,11247.0
1695.0,11356.0
1700.0,8888.0
1705.0,8047.0
1710.0,8495.0
1715.0,8899.0
1720.0,9432.0
1725.0,9642.0
1730.0,10156.0
1735.0,9726.0
1740.0,9940.0
1745.0,10019.0
1750.0,10597.0
1755.0,10981.0
1760.0,10977.0
1765.0,10313.0
1770.0,10873.0
1775.0,10898.0
1780.0,10995.0
1785.0,11061.0
1790.0,11564.0
1795.0,11302.0
1800.0,11465.0
1805.0,11446.0
1810.0,12010.0
1815.0,11909.0
1820.0,11387.0
1825.0,11564.0
1830.0,8470.0
1835.0,5667.0
1840.0,5597.0
1845.0,5940.0
1850.0,5915.0
1855.0,6465.0
1860.0,7013.0
1865.0,7640.0
1870.0,8351.0
1875.0,8276.0
1880.0,8633.0
1885.0,9032.0
1890.0,9424.0
1895.0,9991.0
1900.0,9551.0
1905.0,9538.0
1910.0,9310.0
1915.0,9926.0
1920.0,10318.0
1925.0,10945.0
1930.0,11402.0
1935.0,11829.0
1940.0,12168.0
1945.0,11116.0
1950.0,11232.0
1955.0,11300.0
1960.0,10031.0
1965.0,10327.0
1970.0,10652.0
1975.0,10958.0
1980.0,11080.0
1985.0,11473.0
1990.0,11466.0
1995.0,11788.0
2000.0,11324.0
2005.0,11234.0
2010.0,11223.0
2015.0,10729.0
2020.0,8451.0
2025.0,7489.0
2030.0,6819.0
2035.0,6337.0
2040.0,5943.0
2045.0,5204.0
2050.0,5311.0
2055.0,5804.0
2060.0,5852.0
2065.0,6097.0
2070.0,6581.0
2075.0,7114.0
2080.0,6742.0
2085.0,7026.0
2090.0,7706.0
2095.0,7818.0
2100.0,8317.0
2105.0,8726.0
2110.0,9257.0
2115.0,9956.0
2120.0,9889.0
2125.0,9518.0
2130.0,9806.0
2135.0,9452.0
2140.0,9942.0
2145.0,10460.0
2150.0,10174.0
2155.0,10217.0
2160.0,9971.0
2165.0,10014.0
2170.0,9827.0
2175.0,10080.0
2180.0,9211.0
2185.0,9359.0
2190.0,9401.0
2195.0,9259.0
2200.0,9160.0
2205.0,9604.0
2210.0,9391.0
2215.0,9551.0
2220.0,9800.0
2225.0,10225.0
2230.0,10755.0
2235.0,10932.0
2240.0,11509.0
2245.0,11698.0
2250.0,11824.0
2255.0,11150.0
2260.0,11370.0
2265.0,11418.0
2270.0,11867.0
2275.0,12212.0
2280.0,12300.0
2285.0,11863.0
2290.0,12025.0
2295.0,12265.0
2300.0,12026.0
2305.0,12401.0
2310.0,12168.0
2315.0,12189.0
2320.0,9421.0
2325.0,6177.0
2330.0,4960.0
2335.0,5375.0
2340.0,5791.0
2345.0,6088.0
2350.0,5952.0
2355.0,6424.0
2360.0,6252.0
2365.0,6806.0
2370.0,7523.0
2375.0,7652.0
2380.0,7917.0
2385.0,8623.0
2390.0,8360.0
2395.0,7602.0
2400.0,8239.0
2405.0,7620.0
2410.0,6899.0
2415.0,6863.0
2420.0,7135.0
2425.0,7350.0
2430.0,8018.0
2435.0,7818.0
2440.0,7988.0
2445.0,8779.0
2450.0,9079.0
2455.0,8864.0
2460.0,9025.0
2465.0,8672.0
2470.0,8942.0
2475.0,8626.0
2480.0,8762.0
2485.0,8932.0
2490.0,9453.0
2495.0,9166.0
2500.0,7852.0
2505.0,8036.0
2510.0,6469.0
2515.0,5992.0
2520.0,6024.0
2525.0,6061.0
2530.0,6564.0
2535.0,6540.0
2540.0,6644.0
2545.0,6858.0
2550.0,7226.0
2555.0,7246.0
2560.0,7701.0
2565.0,8233.0
2570.0,6084.0
2575.0,6214.0
2580.0,6129.0
2585.0,6390.0
2590.0,6792.0
2595.0,6931.0
2600.0,7109.0
2605.0,7397.0
2610.0,7666.0
2615.0,7552.0
2620.0,7158.0
2625.0,7369.0
2630.0,7549.0
2635.0,6495.0
2640.0,6324.0
2645.0,6118.0
2650.0,6365.0
2655.0,6400.0
2660.0,6774.0
2665.0,7260.0
2670.0,7429.0
2675.0,4215.0
2680.0,3931.0
2685.0,3775.0
2690.0,4105.0
2695.0,4401.0
2700.0,4273.0
2705.0,3905.0
2710.0,4148.0
2715.0,3811.0
2720.0,4165.0
2725.0,4759.0
2730.0,5049.0
2735.0,5294.0
2740.0,5670.0
2745.0,5523.0
2750.0,5225.0
2755.0,5229.0
2760.0,3982.0
2765.0,3765.0
2770.0,3881.0
2775.0,3815.0
2780.0,3993.0
2785.0,3915.0
2790.0,3517.0
2795.0,3652.0
2800.0,3677.0
2805.0,3619.0
2810.0,3989.0
2815.0,4345.0
2820.0,4901.0
2825.0,5236.0
2830.0,5148.0
2835.0,5367.0
2840.0,5115.0
2845.0,4886.0
2850.0,4739.0
2855.0,5091.0
2860.0,4602.0
2865.0,4989.0
2870.0,5483.0
2875.0,5363.0
2880.0,5608.0
2885.0,6189.0
2890.0,5859.0
2895.0,5886.0
2900.0,6184.0
2905.0,6186.0
2910.0,6651.0
2915.0,7331.0
2920.0,6806.0
2925.0,6765.0
2930.0,7066.0
2935.0,7683.0
2940.0,8045.0
2945.0,8513.0
2950.0,8117.0
2955.0,7553.0
2960.0,7127.0
2965.0,7377.0
2970.0,7327.0
2975.0,6632.0
2980.0,7086.0
2985.0,7141.0
2990.0,7613.0
2995.0,7878.0
3000.0,7827.0
