sim_time,sys_total_wait_time
1150.0,3342.0
1155.0,3164.0
1160.0,3404.0
1165.0,3921.0
1170.0,3580.0
1175.0,3674.0
1180.0,4163.0
1185.0,4044.0
1190.0,3763.0
1195.0,4249.0
1200.0,4693.0
1205.0,5272.0
1210.0,5464.0
1215.0,5319.0
1220.0,5715.0
1225.0,5673.0
1230.0,5329.0
1235.0,5161.0
1240.0,4914.0
1245.0,3996.0
1250.0,3160.0
1255.0,3131.0
1260.0,3419.0
1265.0,2912.0
1270.0,3286.0
1275.0,3493.0
1280.0,3812.0
1285.0,4013.0
1290.0,4519.0
1295.0,5023.0
1300.0,5609.0
1305.0,6139.0
1310.0,6387.0
1315.0,6711.0
1320.0,7113.0
1325.0,6772.0
1330.0,7175.0
1335.0,6868.0
1340.0,6979.0
1345.0,7486.0
1350.0,8045.0
1355.0,7969.0
1360.0,7802.0
1365.0,7946.0
1370.0,7958.0
1375.0,6363.0
1380.0,5889.0
1385.0,5785.0
1390.0,6092.0
1395.0,5517.0
1400.0,4702.0
1405.0,4110.0
1410.0,3393.0
1415.0,3413.0
1420.0,3857.0
1425.0,4097.0
1430.0,4188.0
1435.0,4531.0
1440.0,4898.0
1445.0,5278.0
1450.0,5321.0
1455.0,5067.0
1460.0,5539.0
1465.0,5511.0
1470.0,4233.0
1475.0,3806.0
1480.0,4175.0
1485.0,3978.0
1490.0,4513.0
1495.0,4880.0
1500.0,4996.0
1505.0,5191.0
1510.0,5408.0
1515.0,5395.0
1520.0,5866.0
1525.0,5991.0
1530.0,6272.0
1535.0,6544.0
1540.0,6594.0
1545.0,6286.0
1550.0,5730.0
1555.0,5981.0
1560.0,5266.0
1565.0,4403.0
1570.0,3767.0
1575.0,3389.0
1580.0,3340.0
1585.0,3309.0
1590.0,3587.0
1595.0,3980.0
1600.0,4641.0
1605.0,4815.0
1610.0,5434.0
1615.0,6031.0
1620.0,6770.0
1625.0,7189.0
1630.0,6973.0
1635.0,6765.0
1640.0,7237.0
1645.0,7373.0
1650.0,7391.0
1655.0,7169.0
1660.0,6190.0
1665.0,5641.0
1670.0,5484.0
1675.0,5158.0
1680.0,5001.0
1685.0,4206.0
1690.0,3375.0
1695.0,2990.0
1700.0,3317.0
1705.0,3490.0
1710.0,4004.0
1715.0,4282.0
1720.0,4733.0
1725.0,5024.0
1730.0,4896.0
1735.0,5256.0
1740.0,5427.0
1745.0,5413.0
1750.0,5869.0
1755.0,4992.0
1760.0,4829.0
1765.0,4553.0
1770.0,4300.0
1775.0,4117.0
1780.0,4113.0
1785.0,4225.0
1790.0,4563.0
1795.0,5073.0
1800.0,5570.0
1805.0,5016.0
1810.0,4385.0
1815.0,4139.0
1820.0,3837.0
1825.0,3635.0
1830.0,4061.0
1835.0,3994.0
1840.0,3789.0
1845.0,3393.0
1850.0,3855.0
1855.0,3964.0
1860.0,4136.0
1865.0,4048.0
1870.0,4348.0
1875.0,4408.0
1880.0,4610.0
1885.0,4945.0
1890.0,5468.0
1895.0,5107.0
1900.0,4778.0
1905.0,4696.0
1910.0,5042.0
1915.0,5253.0
1920.0,5005.0
1925.0,3750.0
1930.0,3601.0
1935.0,3156.0
1940.0,3306.0
1945.0,3396.0
1950.0,3009.0
1955.0,3174.0
1960.0,3613.0
1965.0,3905.0
1970.0,3658.0
1975.0,3753.0
1980.0,4050.0
1985.0,4179.0
1990.0,4163.0
1995.0,4263.0
2000.0,3285.0
2005.0,2571.0
2010.0,2557.0
2015.0,2587.0
2020.0,3050.0
2025.0,3157.0
2030.0,3467.0
2035.0,3627.0
2040.0,3864.0
2045.0,4208.0
2050.0,4375.0
2055.0,4796.0
2060.0,4791.0
2065.0,4917.0
2070.0,5374.0
2075.0,5097.0
2080.0,4747.0
2085.0,4703.0
2090.0,5138.0
2095.0,4622.0
2100.0,4122.0
2105.0,4497.0
2110.0,5019.0
2115.0,5558.0
2120.0,6033.0
2125.0,6553.0
2130.0,6360.0
2135.0,6967.0
2140.0,6697.0
2145.0,5522.0
2150.0,5523.0
2155.0,5541.0
2160.0,5382.0
2165.0,5584.0
2170.0,4943.0
2175.0,4878.0
2180.0,5171.0
2185.0,5302.0
2190.0,5250.0
2195.0,4938.0
2200.0,4281.0
2205.0,4138.0
2210.0,4429.0
2215.0,4964.0
2220.0,4273.0
2225.0,4505.0
2230.0,4202.0
2235.0,3734.0
2240.0,3619.0
2245.0,3536.0
2250.0,3809.0
2255.0,4273.0
2260.0,4627.0
2265.0,4396.0
2270.0,4737.0
2275.0,4798.0
2280.0,4984.0
2285.0,5192.0
2290.0,5020.0
2295.0,4037.0
2300.0,3444.0
2305.0,3248.0
2310.0,3623.0
2315.0,3935.0
2320.0,3726.0
2325.0,3638.0
2330.0,3854.0
2335.0,3956.0
2340.0,4177.0
2345.0,4351.0
2350.0,4487.0
2355.0,4781.0
2360.0,5150.0
2365.0,5081.0
2370.0,4628.0
2375.0,5222.0
2380.0,4807.0
2385.0,4424.0
2390.0,4576.0
2395.0,4589.0
2400.0,5170.0
2405.0,5032.0
2410.0,5349.0
2415.0,5383.0
2420.0,4503.0
2425.0,4673.0
2430.0,5025.0
2435.0,4994.0
2440.0,5021.0
2445.0,5173.0
2450.0,5224.0
2455.0,5326.0
2460.0,5716.0
2465.0,6226.0
2470.0,4460.0
2475.0,4354.0
2480.0,4427.0
2485.0,4023.0
2490.0,3865.0
2495.0,4021.0
2500.0,3930.0
2505.0,4007.0
2510.0,4161.0
2515.0,4580.0
2520.0,5060.0
2525.0,5539.0
2530.0,5578.0
2535.0,5002.0
2540.0,4548.0
2545.0,4456.0
2550.0,3883.0
2555.0,3759.0
2560.0,4016.0
2565.0,4248.0
2570.0,4414.0
2575.0,4838.0
2580.0,4935.0
2585.0,4571.0
2590.0,4818.0
2595.0,5116.0
2600.0,4671.0
2605.0,4858.0
2610.0,4365.0
2615.0,4237.0
2620.0,4456.0
2625.0,4830.0
2630.0,4556.0
2635.0,4320.0
2640.0,4660.0
2645.0,4531.0
2650.0,4874.0
2655.0,5144.0
2660.0,4415.0
2665.0,4382.0
2670.0,3999.0
2675.0,3993.0
2680.0,3930.0
2685.0,4293.0
2690.0,4742.0
2695.0,5231.0
2700.0,5589.0
2705.0,6050.0
2710.0,5673.0
2715.0,4359.0
2720.0,4210.0
2725.0,4221.0
2730.0,4141.0
2735.0,4581.0
2740.0,4473.0
2745.0,4584.0
2750.0,4522.0
2755.0,4880.0
2760.0,4578.0
2765.0,4429.0
2770.0,4746.0
2775.0,5096.0
2780.0,5321.0
2785.0,5329.0
2790.0,5785.0
2795.0,5165.0
2800.0,4659.0
2805.0,4688.0
2810.0,4990.0
2815.0,5442.0
2820.0,6043.0
2825.0,6640.0
2830.0,7164.0
2835.0,7050.0
2840.0,4784.0
2845.0,4482.0
2850.0,4696.0
2855.0,4137.0
2860.0,4129.0
2865.0,4248.0
2870.0,4662.0
2875.0,5140.0
2880.0,5415.0
2885.0,5248.0
2890.0,5620.0
2895.0,5362.0
2900.0,5115.0
2905.0,5070.0
2910.0,4952.0
2915.0,4563.0
2920.0,4664.0
2925.0,4890.0
2930.0,5294.0
2935.0,5576.0
2940.0,6209.0
2945.0,6323.0
2950.0,6593.0
2955.0,6674.0
2960.0,6962.0
2965.0,6435.0
2970.0,6280.0
2975.0,6430.0
2980.0,6558.0
2985.0,7135.0
2990.0,7653.0
2995.0,7698.0
3000.0,7797.0
