sim_time,sys_ave_wait_time
5.0,0.0
10.0,0.0
15.0,0.0
20.0,0.0
25.0,0.0
30.0,0.1785714285714285
35.0,0.1212121212121212
40.0,0.5
45.0,0.6744186046511628
50.0,0.9166666666666666
55.0,1.169811320754717
60.0,0.9821428571428572
65.0,1.3
70.0,1.5846153846153843
75.0,2.057971014492753
80.0,2.3835616438356166
85.0,2.371794871794872
90.0,3.2098765432098766
95.0,3.6705882352941175
100.0,4.168539325842697
105.0,5.202127659574468
110.0,5.701030927835052
115.0,5.81
120.0,6.221153846153846
125.0,6.26605504587156
130.0,6.380530973451328
135.0,5.145299145299146
140.0,4.778688524590164
145.0,4.47244094488189
150.0,3.9153846153846152
155.0,4.661764705882353
160.0,4.808510638297872
165.0,5.874125874125874
170.0,5.608108108108108
175.0,5.9868421052631575
180.0,6.547770700636943
185.0,7.426751592356688
190.0,8.746835443037975
195.0,8.583850931677018
200.0,8.987951807228916
205.0,10.192982456140353
210.0,10.88
215.0,11.111731843575418
220.0,11.672131147540984
225.0,12.743315508021391
230.0,13.476439790575917
235.0,13.839378238341968
240.0,14.903553299492383
245.0,13.874371859296485
250.0,14.65686274509804
255.0,13.904761904761903
260.0,14.511737089201878
265.0,14.655963302752294
270.0,12.596412556053812
275.0,13.833333333333334
280.0,13.41125541125541
285.0,13.51063829787234
290.0,12.864978902953586
295.0,10.445833333333333
300.0,11.073469387755102
305.0,11.03585657370518
310.0,11.60236220472441
315.0,11.807843137254904
320.0,12.5984555984556
325.0,13.720306513409962
330.0,14.558490566037737
335.0,15.1635687732342
340.0,16.301470588235293
345.0,16.32851985559567
350.0,15.835714285714284
355.0,16.37323943661972
360.0,16.70486111111111
365.0,17.106896551724137
370.0,17.230508474576272
375.0,18.3973063973064
380.0,17.64765100671141
385.0,17.276666666666667
390.0,17.67763157894737
395.0,17.375816993464053
400.0,18.433224755700326
405.0,17.009677419354837
410.0,17.25796178343949
415.0,15.89873417721519
420.0,16.733542319749215
425.0,17.69158878504673
430.0,18.647058823529413
435.0,19.018461538461537
440.0,18.02127659574468
445.0,17.93993993993994
450.0,18.62611275964392
455.0,19.23684210526316
460.0,20.61046511627907
465.0,21.27953890489913
470.0,21.66761363636364
475.0,22.43380281690141
480.0,23.613445378151265
485.0,19.292479108635096
490.0,18.90331491712708
495.0,18.76775956284153
500.0,19.642276422764223
505.0,20.34048257372654
510.0,19.71733333333333
515.0,19.885941644562333
520.0,21.170212765957448
525.0,19.64095744680851
530.0,20.07124010554089
535.0,21.35340314136125
540.0,20.83678756476684
545.0,21.197943444730075
550.0,22.869565217391305
555.0,22.67766497461929
560.0,23.464646464646464
565.0,24.423558897243108
570.0,25.059701492537314
575.0,26.13793103448276
580.0,27.69607843137255
585.0,28.01219512195122
590.0,29.209245742092456
595.0,29.567961165048544
600.0,28.20731707317073
605.0,29.04156479217604
610.0,30.813267813267814
615.0,30.97058823529412
620.0,32.04668304668305
625.0,33.041463414634144
630.0,30.387409200968523
635.0,30.72771084337349
640.0,26.42105263157895
645.0,27.09546539379475
650.0,20.336515513126493
655.0,16.026128266033254
660.0,14.329383886255924
665.0,12.229116945107398
670.0,11.299528301886792
675.0,11.81367924528302
680.0,12.106382978723405
685.0,12.900943396226417
690.0,13.22300469483568
695.0,12.569411764705883
700.0,13.587264150943396
705.0,15.172169811320757
710.0,16.08254716981132
715.0,14.11860465116279
720.0,14.371495327102805
725.0,14.82093023255814
730.0,13.641203703703704
735.0,14.220417633410673
740.0,14.537037037037036
745.0,15.70601851851852
750.0,16.838709677419356
755.0,17.40639269406393
760.0,18.041189931350115
765.0,17.802272727272726
770.0,18.392776523702032
775.0,18.92117117117117
780.0,17.47972972972973
785.0,18.14988814317673
790.0,18.125
795.0,18.02888888888889
800.0,18.951541850220263
805.0,19.58021978021978
810.0,18.32087912087912
815.0,17.888157894736842
820.0,18.57675438596491
825.0,19.56923076923077
830.0,21.039473684210527
835.0,23.028322440087145
840.0,23.20217391304348
845.0,24.764578833693303
850.0,26.17672413793104
855.0,26.225596529284164
860.0,27.96969696969697
865.0,29.01498929336189
