sim_time,sys_ave_wait_time
0.0,0.0
5.0,0.0
10.0,0.0
15.0,0.0
20.0,0.0
25.0,0.0
30.0,0.0
35.0,0.1875
40.0,0.5
45.0,0.631578947368421
50.0,0.35
55.0,0.7391304347826086
60.0,1.125
65.0,1.8333333333333333
70.0,2.56
75.0,3.64
80.0,5.28
85.0,6.807692307692308
90.0,6.777777777777778
95.0,8.107142857142858
100.0,9.714285714285714
105.0,6.655172413793103
110.0,5.9
115.0,6.516129032258065
120.0,8.275862068965518
125.0,3.3703703703703702
130.0,4.166666666666667
135.0,4.909090909090909
140.0,5.043478260869565
145.0,6.416666666666667
150.0,8.125
155.0,3.08
160.0,4.111111111111111
165.0,5.555555555555555
170.0,6.892857142857143
175.0,8.642857142857142
180.0,9.466666666666669
185.0,11.806451612903226
190.0,7.870967741935484
195.0,7.5625
200.0,8.818181818181818
205.0,7.96969696969697
210.0,3.393939393939394
215.0,2.628571428571429
220.0,2.0
225.0,0.4054054054054054
230.0,0.8378378378378378
235.0,1.5135135135135136
240.0,2.5641025641025643
245.0,3.975
250.0,4.871794871794871
255.0,4.153846153846154
260.0,5.684210526315789
265.0,5.205128205128205
270.0,6.35
275.0,7.761904761904762
280.0,7.578947368421052
285.0,10.22222222222222
290.0,7.176470588235294
295.0,4.970588235294118
300.0,5.828571428571428
305.0,7.676470588235294
310.0,9.2
315.0,8.696969696969697
320.0,9.387096774193548
325.0,12.35483870967742
330.0,10.96774193548387
335.0,8.114285714285714
340.0,9.714285714285714
345.0,10.805555555555555
350.0,6.394736842105263
355.0,6.815789473684211
360.0,8.783783783783784
365.0,7.294117647058823
370.0,6.941176470588236
375.0,8.657142857142857
380.0,6.648648648648648
385.0,8.27027027027027
390.0,5.666666666666667
395.0,4.578947368421052
400.0,5.923076923076923
405.0,7.625
410.0,5.857142857142857
415.0,6.948717948717949
420.0,8.657142857142857
425.0,6.903225806451613
430.0,4.774193548387097
435.0,3.774193548387097
440.0,3.161290322580645
445.0,3.806451612903226
450.0,4.966666666666667
455.0,3.903225806451613
460.0,5.1
465.0,3.633333333333333
470.0,2.2666666666666666
475.0,3.3666666666666667
480.0,4.741935483870968
485.0,4.5
490.0,6.0
495.0,6.333333333333333
500.0,8.107142857142858
505.0,9.241379310344827
510.0,11.333333333333334
515.0,9.852941176470589
520.0,4.1875
525.0,4.903225806451613
530.0,6.0
535.0,7.303030303030303
540.0,9.176470588235292
545.0,11.764705882352942
550.0,13.72222222222222
555.0,14.38888888888889
560.0,16.88888888888889
565.0,12.289473684210526
570.0,9.897435897435898
575.0,10.594594594594597
580.0,12.243243243243244
585.0,10.076923076923077
590.0,6.0
595.0,7.2894736842105265
600.0,9.428571428571429
605.0,7.465116279069767
610.0,8.340909090909092
615.0,9.38095238095238
620.0,8.658536585365853
625.0,7.666666666666667
630.0,8.454545454545455
635.0,9.954545454545457
640.0,10.340909090909092
645.0,11.045454545454543
650.0,12.911111111111111
655.0,13.869565217391305
660.0,14.978260869565217
665.0,13.74468085106383
670.0,14.978260869565217
675.0,14.695652173913045
680.0,7.826086956521739
685.0,0.8478260869565217
690.0,1.7659574468085106
695.0,2.936170212765957
700.0,2.872340425531915
705.0,3.395833333333333
710.0,3.2857142857142856
715.0,3.5454545454545454
720.0,2.2045454545454546
725.0,3.210526315789474
730.0,2.3125
735.0,3.576923076923077
740.0,3.238095238095238
745.0,0.5
750.0,0.0526315789473684
755.0,0.0555555555555555
760.0,0.3157894736842105
765.0,0.75
770.0,0.8
775.0,1.4285714285714286
780.0,2.571428571428572
785.0,3.809523809523809
790.0,5.363636363636363
795.0,5.619047619047619
800.0,8.047619047619047
805.0,5.190476190476191
810.0,5.0
815.0,6.894736842105263
820.0,7.473684210526316
825.0,8.428571428571429
830.0,10.142857142857142
835.0,9.285714285714286
840.0,10.636363636363637
845.0,10.333333333333334
850.0,9.6
855.0,9.52
860.0,7.791666666666667
865.0,7.954545454545454
870.0,8.521739130434783
875.0,9.826086956521738
880.0,11.956521739130435
885.0,14.0
890.0,14.2
895.0,14.592592592592592
900.0,5.153846153846154
905.0,6.625
910.0,7.666666666666667
915.0,9.083333333333334
920.0,10.208333333333334
925.0,5.541666666666667
930.0,6.086956521739131
935.0,7.478260869565218
940.0,9.869565217391305
945.0,5.304347826086956
950.0,5.038461538461538
955.0,6.576923076923077
960.0,8.84
965.0,6.76
970.0,7.16
975.0,6.538461538461538
980.0,4.884615384615385
985.0,5.038461538461538
990.0,2.6
995.0,3.0869565217391304
1000.0,4.0
1005.0,3.36
1010.0,1.8846153846153848
1015.0,3.230769230769231
1020.0,5.074074074074074
1025.0,3.7
1030.0,2.2
1035.0,3.533333333333333
1040.0,3.966666666666667
1045.0,4.866666666666666
1050.0,6.862068965517241
1055.0,8.04
1060.0,9.16
1065.0,7.5
1070.0,8.62962962962963
1075.0,10.77777777777778
1080.0,13.0
1085.0,13.642857142857142
1090.0,11.25
1095.0,6.178571428571429
1100.0,7.758620689655173
1105.0,9.827586206896552
1110.0,11.8
1115.0,13.387096774193548
1120.0,13.451612903225806
1125.0,9.133333333333333
1130.0,7.866666666666666
1135.0,6.233333333333333
1140.0,7.129032258064516
1145.0,8.34375
1150.0,8.125
1155.0,8.25
1160.0,10.6875
1165.0,11.53125
1170.0,9.6875
1175.0,9.454545454545457
1180.0,6.5
1185.0,5.793103448275862
1190.0,7.607142857142857
