sim_time,sys_ave_wait_time
1210.0,4.309523809523809
1215.0,2.9761904761904763
1220.0,4.357142857142857
1225.0,3.13953488372093
1230.0,3.255813953488372
1235.0,3.651162790697674
1240.0,5.7073170731707314
1245.0,6.023255813953488
1250.0,6.465116279069767
1255.0,7.348837209302325
1260.0,9.24390243902439
1265.0,8.8
1270.0,4.375
1275.0,5.307692307692308
1280.0,5.538461538461538
1285.0,6.256410256410256
1290.0,3.4871794871794872
1295.0,4.2
1300.0,2.128205128205128
1305.0,2.55
1310.0,3.375
1315.0,3.641025641025641
1320.0,4.666666666666667
1325.0,2.8285714285714287
1330.0,3.4242424242424243
1335.0,4.451612903225806
1340.0,3.838709677419355
1345.0,4.6
1350.0,6.0
1355.0,8.583333333333334
1360.0,10.238095238095235
1365.0,10.454545454545457
1370.0,10.38095238095238
1375.0,11.272727272727272
1380.0,14.15
1385.0,13.761904761904765
1390.0,8.590909090909092
1395.0,10.173913043478262
1400.0,12.347826086956522
1405.0,11.625
1410.0,6.923076923076923
1415.0,7.48
1420.0,9.76
1425.0,7.25
1430.0,5.172413793103448
1435.0,2.9
1440.0,4.290322580645161
1445.0,2.064516129032258
1450.0,2.78125
1455.0,3.90625
1460.0,5.242424242424242
1465.0,5.527777777777778
1470.0,4.25
1475.0,4.864864864864865
1480.0,2.7777777777777777
1485.0,4.27027027027027
1490.0,3.175
1495.0,4.3
1500.0,5.2682926829268295
1505.0,4.558139534883721
1510.0,4.27906976744186
1515.0,5.046511627906977
1520.0,5.0
1525.0,1.3953488372093024
1530.0,1.9090909090909087
1535.0,2.772727272727273
1540.0,4.266666666666667
1545.0,4.568181818181818
1550.0,7.097560975609756
1555.0,9.95
1560.0,8.621621621621621
1565.0,8.162162162162161
1570.0,10.057142857142855
1575.0,9.0
1580.0,10.756756756756756
1585.0,9.91891891891892
1590.0,12.25
1595.0,12.114285714285714
1600.0,12.11111111111111
1605.0,14.676470588235292
1610.0,12.583333333333334
1615.0,12.555555555555555
1620.0,14.555555555555555
1625.0,9.05
1630.0,6.0
1635.0,7.888888888888889
1640.0,4.648648648648648
1645.0,4.891891891891892
1650.0,5.945945945945946
1655.0,7.461538461538462
1660.0,8.512820512820513
1665.0,10.390243902439025
1670.0,13.051282051282053
1675.0,14.512820512820513
1680.0,18.05263157894737
1685.0,11.710526315789474
1690.0,9.68421052631579
1695.0,11.435897435897436
1700.0,10.731707317073171
1705.0,9.365853658536585
1710.0,10.853658536585366
1715.0,7.463414634146342
1720.0,8.85
1725.0,10.8
1730.0,11.476190476190476
1735.0,12.604651162790695
1740.0,10.0
1745.0,5.45
1750.0,4.384615384615385
1755.0,4.769230769230769
1760.0,6.923076923076923
1765.0,8.027027027027026
1770.0,10.026315789473683
1775.0,11.974358974358974
1780.0,12.128205128205128
1785.0,13.2
1790.0,9.375
1795.0,8.75609756097561
1800.0,9.4
1805.0,3.386363636363636
1810.0,4.108695652173913
1815.0,5.0
1820.0,5.116279069767442
1825.0,6.7631578947368425
1830.0,8.722222222222221
1835.0,7.787878787878788
1840.0,8.411764705882353
1845.0,9.205882352941176
1850.0,11.117647058823527
1855.0,8.272727272727273
1860.0,9.575757575757576
1865.0,8.484848484848484
1870.0,8.75
1875.0,9.6875
1880.0,6.375
1885.0,7.53125
1890.0,3.515151515151515
1895.0,2.060606060606061
1900.0,2.6666666666666665
1905.0,1.7058823529411764
1910.0,1.6176470588235294
1915.0,2.3529411764705883
1920.0,2.96875
1925.0,1.5
1930.0,1.3103448275862069
1935.0,1.4642857142857142
1940.0,2.607142857142857
1945.0,3.571428571428572
1950.0,3.111111111111111
1955.0,3.32
1960.0,4.954545454545454
1965.0,2.2
1970.0,2.892857142857143
1975.0,3.6296296296296298
1980.0,4.5
1985.0,5.5
1990.0,5.333333333333333
1995.0,5.75
2000.0,6.857142857142857
2005.0,8.592592592592593
2010.0,10.25
2015.0,13.384615384615383
2020.0,12.76923076923077
2025.0,13.464285714285714
2030.0,11.413793103448276
2035.0,9.666666666666666
2040.0,9.666666666666666
2045.0,7.848484848484849
2050.0,3.5294117647058822
2055.0,3.1142857142857143
2060.0,4.378378378378378
2065.0,5.305555555555555
2070.0,6.837837837837838
2075.0,8.135135135135135
2080.0,9.783783783783784
2085.0,11.972972972972974
2090.0,9.945945945945946
2095.0,3.864864864864865
2100.0,5.054054054054054
2105.0,5.0
2110.0,4.789473684210527
2115.0,4.410256410256411
2120.0,5.297297297297297
2125.0,3.2857142857142856
2130.0,3.9722222222222223
2135.0,5.081081081081081
2140.0,5.027027027027027
2145.0,6.621621621621622
2150.0,7.638888888888889
2155.0,3.2222222222222223
2160.0,3.147058823529412
2165.0,4.444444444444445
2170.0,6.0
2175.0,7.794871794871795
2180.0,7.325
2185.0,8.921052631578947
2190.0,10.5
2195.0,12.657894736842104
2200.0,13.076923076923077
2205.0,14.282051282051285
2210.0,14.16216216216216
2215.0,12.725
2220.0,14.3
2225.0,11.05
2230.0,12.439024390243905
2235.0,15.394736842105264
2240.0,16.842105263157894
2245.0,6.5
2250.0,4.285714285714286
2255.0,3.7954545454545454
2260.0,5.2
2265.0,6.4523809523809526
2270.0,7.348837209302325
2275.0,7.545454545454546
2280.0,5.733333333333333
2285.0,2.6666666666666665
2290.0,0.5555555555555556
2295.0,1.2340425531914894
2300.0,1.7608695652173914
2305.0,2.3488372093023258
2310.0,2.0476190476190474
2315.0,2.627906976744186
2320.0,3.954545454545455
2325.0,5.886363636363637
2330.0,7.116279069767442
2335.0,8.395348837209303
2340.0,8.146341463414634
2345.0,8.097560975609756
2350.0,9.975609756097562
2355.0,12.261904761904765
2360.0,9.674418604651162
2365.0,11.658536585365852
2370.0,12.317073170731708
2375.0,14.609756097560975
2380.0,14.878048780487806
2385.0,13.048780487804878
2390.0,13.951219512195122
2395.0,10.609756097560975
2400.0,12.13953488372093
2405.0,12.019607843137257
2410.0,12.729166666666666
2415.0,6.095238095238095
2420.0,6.418604651162791
2425.0,5.555555555555555
2430.0,5.377777777777778
2435.0,6.0227272727272725
2440.0,7.6923076923076925
2445.0,2.2564102564102564
2450.0,3.5365853658536586
2455.0,4.833333333333333
2460.0,4.930232558139535
2465.0,5.511627906976744
2470.0,6.545454545454546
2475.0,7.340909090909091
2480.0,6.466666666666667
2485.0,4.571428571428571
2490.0,5.523809523809524
2495.0,6.925
2500.0,7.4
2505.0,8.775
2510.0,10.15
2515.0,5.659090909090909
2520.0,5.5227272727272725
2525.0,6.066666666666666
2530.0,7.6
2535.0,4.804347826086956
2540.0,5.536585365853658
2545.0,6.825
2550.0,7.975609756097561
2555.0,5.358974358974359
2560.0,3.45945945945946
2565.0,5.485714285714286
2570.0,8.636363636363637
2575.0,11.875
2580.0,12.32258064516129
2585.0,11.09375
2590.0,8.484848484848484
2595.0,8.575757575757576
2600.0,8.914285714285715
2605.0,10.4
2610.0,11.108108108108109
2615.0,10.27027027027027
2620.0,12.08108108108108
2625.0,13.567567567567568
2630.0,14.37837837837838
2635.0,12.31578947368421
2640.0,9.473684210526317
2645.0,7.769230769230769
2650.0,8.717948717948717
2655.0,10.307692307692308
2660.0,12.921052631578949
2665.0,14.205128205128204
2670.0,16.76923076923077
2675.0,11.461538461538462
2680.0,11.657894736842104
2685.0,12.36842105263158
2690.0,10.485714285714286
2695.0,11.914285714285716
2700.0,11.771428571428572
2705.0,13.852941176470589
2710.0,10.676470588235292
2715.0,8.162162162162161
2720.0,7.447368421052632
2725.0,4.307692307692308
2730.0,0.9230769230769232
2735.0,1.9230769230769231
2740.0,3.473684210526316
2745.0,5.514285714285714
2750.0,2.147058823529412
2755.0,3.333333333333333
2760.0,5.081081081081081
2765.0,5.0
2770.0,6.0
2775.0,6.611111111111111
2780.0,7.9411764705882355
2785.0,8.848484848484848
2790.0,11.903225806451612
2795.0,14.89655172413793
2800.0,8.275862068965518
2805.0,4.548387096774194
2810.0,4.935483870967742
2815.0,5.40625
2820.0,4.424242424242424
2825.0,1.1714285714285717
2830.0,2.090909090909091
2835.0,4.185185185185185
2840.0,4.703703703703703
2845.0,6.8
2850.0,5.44
2855.0,6.541666666666667
2860.0,4.846153846153846
2865.0,6.230769230769231
2870.0,6.384615384615385
2875.0,7.6923076923076925
2880.0,6.5
2885.0,4.576923076923077
2890.0,5.888888888888889
2895.0,4.1923076923076925
2900.0,4.423076923076923
2905.0,3.9615384615384617
2910.0,2.9615384615384617
2915.0,4.7407407407407405
2920.0,5.821428571428571
2925.0,5.9
2930.0,5.290322580645161
2935.0,6.290322580645161
2940.0,4.21875
2945.0,5.966666666666667
2950.0,7.483870967741935
2955.0,7.32258064516129
2960.0,8.242424242424242
2965.0,9.030303030303031
2970.0,10.151515151515152
2975.0,8.93939393939394
2980.0,10.393939393939394
2985.0,13.0
2990.0,15.09375
2995.0,17.90625
3000.0,20.151515151515152
3005.0,9.028571428571428
