sim_time,sys_ave_speed
5.0,3.4130378368000187
10.0,8.581808856174094
15.0,12.888282228687247
20.0,14.527016919649842
25.0,14.983179163166271
30.0,15.389585012138022
35.0,13.434576187147476
40.0,14.504533144288656
45.0,16.40055945815267
50.0,16.308304468993214
55.0,16.837815648555953
60.0,17.36608800534678
65.0,16.487482733239084
70.0,15.826222759525034
75.0,15.011004100653766
80.0,15.34142955015141
85.0,15.232132946569
90.0,15.150825624664757
95.0,14.686513160079803
100.0,13.964067189684467
105.0,14.071710948666109
110.0,14.79095662803429
115.0,15.591360820809571
120.0,15.026150198506873
125.0,13.646832331708554
130.0,13.860097780682556
135.0,14.11502308304104
140.0,14.09293581031727
145.0,13.40127968245202
150.0,13.055022086433905
155.0,13.115221566212853
160.0,13.85150047863288
165.0,14.99673699815348
170.0,14.8079645333062
175.0,13.729116690917138
180.0,13.76312153636707
185.0,14.153810395821829
190.0,13.083600937100144
195.0,12.305132431835313
200.0,12.802190505102296
205.0,13.579675323882444
210.0,13.068393950838402
215.0,13.22343932724284
220.0,13.186361671308816
225.0,14.198496324885264
230.0,14.773677318236196
235.0,14.694194619071942
240.0,15.137846547757142
245.0,14.698602110709444
250.0,13.70640394208798
255.0,13.068198523358229
260.0,13.438938720031793
265.0,13.396691410760608
270.0,12.79548298570016
275.0,12.970125598509792
280.0,13.290105898261778
285.0,12.39295420688278
290.0,12.062277736148683
295.0,12.465371519438657
300.0,12.561844572984077
305.0,12.609362131627964
310.0,12.810773121255
315.0,12.407393102601254
320.0,12.06228743067292
325.0,11.985277292696178
330.0,12.504004001889117
335.0,12.961248170013183
340.0,12.817655747079485
345.0,11.995976865738545
350.0,11.778468371555524
355.0,11.927589827887356
360.0,11.278516754163595
365.0,11.253363381398366
370.0,11.01410210352353
375.0,10.734230128775604
380.0,10.465956159180358
385.0,11.57052871696914
390.0,12.491342219348704
395.0,12.893751511579786
400.0,12.367705933776689
405.0,12.122801839242014
410.0,11.893763240295169
415.0,11.264646495268527
420.0,11.16972100929423
425.0,11.13898897688572
430.0,11.36308781426328
435.0,11.75564369030264
440.0,11.67271394492071
445.0,12.023576152561072
450.0,12.442715992558902
455.0,12.542867626982352
460.0,13.10675075602528
465.0,12.857648896185346
470.0,12.742399550757437
475.0,12.101587363205995
480.0,11.756021955900048
485.0,11.47790913465364
490.0,11.084963800750533
495.0,11.076158933830094
500.0,11.098665736153018
505.0,11.895486996150948
510.0,12.679301609341705
515.0,13.271108853858731
520.0,12.943825172507363
525.0,12.373157674813426
530.0,12.210819307356326
535.0,12.070421590385576
540.0,12.18110332494507
545.0,12.079780300314576
550.0,12.074316185005513
555.0,12.233145854383118
560.0,12.09202284081941
565.0,12.0475430470876
570.0,12.132058065453078
575.0,12.069034375860143
580.0,11.58966566395512
585.0,11.293464369098348
590.0,11.085262532478335
595.0,11.174535008229364
600.0,11.591017185352902
605.0,11.682141927699094
610.0,11.69440064737042
615.0,11.907445921756397
620.0,12.678907528588663
625.0,13.11906754740514
630.0,12.379334003638078
635.0,12.26128339009209
640.0,12.251880234577008
645.0,11.926065523408695
650.0,11.408574328294469
655.0,11.229753638892513
660.0,11.986157133247472
665.0,12.792106521402657
670.0,12.841667255192926
675.0,12.98130528536317
680.0,13.0295707131369
685.0,12.871597948277715
690.0,12.442674574455378
695.0,12.059737150552705
700.0,12.322940950381032
705.0,11.844743742611463
710.0,11.430524916597037
715.0,11.350421346593205
720.0,11.008038823768253
725.0,11.006449330363868
730.0,10.920476121230458
735.0,10.912626413128995
740.0,11.10053663603335
745.0,10.53597550806067
750.0,10.505115140906785
755.0,10.248136695354296
760.0,10.227478390973568
765.0,10.156688279777043
770.0,10.842959436372157
775.0,11.42168491747725
780.0,11.276254720325053
785.0,11.147180797113114
790.0,11.30920127353109
795.0,11.217267058478765
800.0,11.653381529963
805.0,11.42399628843104
810.0,11.060984994569996
815.0,10.824690182454455
820.0,11.1206356994374
825.0,11.02184841632508
830.0,10.794653019318542
835.0,10.440044999737204
840.0,10.380821371207398
845.0,10.312178455256449
850.0,9.995415686181904
855.0,10.45303020361142
860.0,11.025960333186598
865.0,10.61047088195101
870.0,10.031132099706072
875.0,9.691660366708266
880.0,9.897148378211948
885.0,10.266394803355515
890.0,9.984121094574997
895.0,9.496705273052616
900.0,9.184115286582468
905.0,9.282910333526416
910.0,9.600771392485017
915.0,9.77950980102659
920.0,10.0336931008961
925.0,10.107713618509882
930.0,10.659691493733977
935.0,11.199247251140358
940.0,11.048643441432112
945.0,10.857914748867389
950.0,10.61186306130504
955.0,10.264239626337082
960.0,10.36613296560494
965.0,10.732331225652327
970.0,10.863392276238857
975.0,11.020922583938392
980.0,10.935603432861091
985.0,10.153480191257415
990.0,10.001287087640456
995.0,10.061303505877271
1000.0,10.51600807889217
1005.0,10.232448894781513
1010.0,10.32512833684572
1015.0,10.33056126283385
1020.0,10.367544604612196
1025.0,10.588434486488158
1030.0,10.520446941350365
1035.0,10.561199486068498
1040.0,10.204855915426233
1045.0,10.341398503499349
1050.0,10.35871827858821
1055.0,9.990630940436535
1060.0,10.056044737165026
1065.0,9.69482415378968
1070.0,9.685509231175166
1075.0,9.302210076959938
1080.0,9.035633380519595
1085.0,9.28709356166614
1090.0,9.920260084718416
1095.0,10.078144558307828
1100.0,9.914254738430555
1105.0,9.560474543231546
1110.0,9.68337383760101
1115.0,9.933392386777372
1120.0,9.918032677143843
1125.0,9.835037606111351
1130.0,9.868864966426967
1135.0,10.333413179873492
1140.0,10.62816510802968
1145.0,10.571716306921486
1150.0,10.298574761523922
1155.0,9.87715087558832
1160.0,9.742106874499596
1165.0,9.875747485058044
1170.0,10.683664136240276
1175.0,11.06213768406728
1180.0,11.31912681896996
1185.0,10.831276036319238
1190.0,10.913888419182063
1195.0,10.880229867817276
1200.0,10.746265775087238
1205.0,10.911004935099092
1210.0,10.52195014135978
1215.0,10.2464649991634
1220.0,10.24445673272711
1225.0,9.79830814217765
1230.0,9.84335606636136
1235.0,9.46616778870683
1240.0,9.465046476825702
1245.0,9.572697184573263
1250.0,9.729262397041804
1255.0,10.025673535686952
1260.0,10.112753902052017
1265.0,9.862141245542816
1270.0,9.441163902005703
1275.0,9.503273561068625
1280.0,9.931128685734713
1285.0,9.9903072944536
1290.0,9.78473136145237
1295.0,9.25334815932066
1300.0,9.02083471099733
1305.0,9.17424387578411
1310.0,8.777391420943541
1315.0,8.635717945912242
1320.0,9.149766143054586
1325.0,9.696317391717924
1330.0,9.776196203249826
1335.0,9.39953754236466
1340.0,8.854844464022442
1345.0,8.91967919729661
1350.0,9.540821659067028
1355.0,10.077451706271445
1360.0,10.13542995454157
1365.0,10.100247142228907
1370.0,10.225799323471495
1375.0,10.352528522919494
1380.0,10.542514300788556
1385.0,10.420976506358729
1390.0,10.251217385883262
1395.0,9.811000280560885
1400.0,10.543442191936846
1405.0,11.30556046677135
1410.0,11.416259404983396
1415.0,11.49958872154803
1420.0,11.406432358591312
1425.0,11.843270034472978
1430.0,12.06622789972227
1435.0,11.372366128382188
1440.0,10.69802092134384
1445.0,10.265833206616774
1450.0,10.49120859868601
1455.0,10.59905378655182
1460.0,10.74654708445062
1465.0,10.447966404277974
1470.0,9.985700357890758
1475.0,9.946033753570305
1480.0,10.772778566328446
1485.0,11.484823770602894
1490.0,11.532747313632012
1495.0,10.812731670848237
1500.0,10.59645888049446
1505.0,10.496070516976925
1510.0,10.543387699698313
1515.0,10.408250141353948
1520.0,10.570868414292182
1525.0,10.177843377787534
1530.0,9.389476057778584
1535.0,9.003131592953022
1540.0,8.575687309849185
1545.0,8.783624095771815
1550.0,8.964768788979411
1555.0,8.931948665170653
1560.0,8.793178811446829
1565.0,8.841584188401496
1570.0,9.001175390719396
1575.0,8.880003199687128
1580.0,8.63363255003062
1585.0,8.657249786503437
1590.0,8.743226724671906
1595.0,8.589729994505634
1600.0,8.506378603903817
1605.0,8.337580674980153
1610.0,8.112620945379984
1615.0,8.262834332322893
1620.0,9.104447680493852
1625.0,10.045580285225189
1630.0,10.572062525482693
1635.0,11.19788287409678
1640.0,11.967934978720098
1645.0,12.235536017152864
1650.0,11.587084075501616
1655.0,11.255619077759626
1660.0,11.10952201092262
1665.0,10.673096955188273
1670.0,10.668690438438832
1675.0,10.928787106566554
1680.0,10.877051793559913
1685.0,11.238937775009845
1690.0,11.377463158390857
1695.0,11.068642088131268
1700.0,10.353699511986578
1705.0,9.768716453792988
1710.0,9.341000862638056
1715.0,9.294615693254224
1720.0,8.936221914705653
1725.0,8.61921893532476
1730.0,8.572083409617775
1735.0,8.284969055980712
1740.0,8.344284420031762
1745.0,8.660454281148564
1750.0,9.145607457836109
1755.0,9.25854566035412
1760.0,9.345872339488478
1765.0,9.59680775253304
1770.0,9.787140873493604
1775.0,9.695255587535806
1780.0,9.507876610683626
1785.0,9.619279295829676
1790.0,9.786790983548729
1795.0,10.102721859783848
1800.0,10.207738400090037
1805.0,9.943776095525443
1810.0,9.955093001623183
1815.0,9.886945338901478
1820.0,9.62433072485329
1825.0,9.556438849528853
1830.0,9.73378759679906
1835.0,9.7242985240285
1840.0,9.588401923221255
1845.0,9.368343632461944
1850.0,9.414298937438474
1855.0,9.573539786286748
1860.0,9.45151586456256
1865.0,9.37687211717852
1870.0,9.784796687347605
1875.0,10.175209520813697
1880.0,10.31703365636342
1885.0,10.524684677364103
1890.0,10.506782191380532
1895.0,10.30960391683897
1900.0,10.25403214336351
1905.0,9.6475982053717
1910.0,9.109671849893058
1915.0,9.047909768570523
1920.0,9.080343734322792
1925.0,9.258558570354545
1930.0,9.158431246915942
1935.0,9.72829798950294
1940.0,9.774574208301429
